Employee_ID,Stress_Level,Hours_Worked_Per_Week,Sleep_Quality,Social_Isolation_Rating,Work_Life_Balance_Rating,Productivity_Change,Emotional_Exhaustion,Depersonalization,Reduced_Personal_Accomplishment,Burnout_Score
EMP0967,High,43,Poor,3,2,Decrease,0.7875,0.625,1.0,0.8041666666666667
EMP0968,Medium,45,Average,2,2,No Change,0.5625,0.5,0.5,0.5208333333333334
EMP0969,Low,24,Average,3,1,Decrease,0.30000000000000004,0.75,1.0,0.6833333333333332
EMP0970,High,37,Poor,3,3,Increase,0.7125,0.5,0.0,0.4041666666666666
EMP0971,Medium,48,Good,4,4,Decrease,0.3500000000000001,0.5,1.0,0.6166666666666667
EMP0972,Medium,29,Good,3,1,Increase,0.11250000000000004,0.75,0.0,0.28750000000000003
EMP0973,Low,26,Average,2,3,Increase,0.325,0.375,0.0,0.2333333333333333
EMP0974,High,60,Poor,3,2,Decrease,1.0,0.625,1.0,0.875
EMP0975,High,22,Average,3,4,Increase,0.275,0.375,0.0,0.21666666666666667
EMP0976,Medium,21,Average,4,4,Increase,0.2625,0.5,0.0,0.25416666666666665
EMP0977,High,49,Good,1,3,Increase,0.36250000000000004,0.25,0.0,0.2041666666666667
EMP0978,Medium,38,Average,1,4,Increase,0.47500000000000003,0.125,0.0,0.20000000000000004
EMP0979,Low,26,Average,1,3,Increase,0.325,0.25,0.0,0.19166666666666665
EMP0980,Low,50,Poor,1,5,No Change,0.875,0.0,0.5,0.4583333333333333
EMP0981,High,26,Average,2,2,Decrease,0.325,0.5,1.0,0.6083333333333333
EMP0982,High,26,Poor,5,3,Decrease,0.575,0.75,1.0,0.775
EMP0983,High,30,Average,1,2,No Change,0.375,0.375,0.5,0.4166666666666667
EMP0984,High,50,Good,4,3,No Change,0.375,0.625,0.5,0.5
EMP0985,Medium,60,Average,3,4,No Change,0.75,0.375,0.5,0.5416666666666666
EMP0986,Low,49,Good,2,5,No Change,0.36250000000000004,0.125,0.5,0.32916666666666666
EMP0987,Medium,48,Poor,3,2,Increase,0.8500000000000001,0.625,0.0,0.4916666666666667
EMP0988,Low,39,Average,2,5,Increase,0.48750000000000004,0.125,0.0,0.2041666666666667
EMP0989,High,52,Good,4,2,No Change,0.4,0.75,0.5,0.5499999999999999
EMP0990,Medium,23,Good,3,3,Increase,0.03750000000000003,0.5,0.0,0.1791666666666667
EMP0991,Medium,51,Poor,5,4,Decrease,0.8875000000000001,0.625,1.0,0.8375
EMP0992,Medium,28,Poor,1,5,Increase,0.6000000000000001,0.0,0.0,0.20000000000000004
EMP0993,Low,22,Average,3,5,No Change,0.275,0.25,0.5,0.3416666666666666
EMP0994,Medium,50,Poor,2,3,No Change,0.875,0.375,0.5,0.5833333333333334
EMP0995,Low,21,Poor,4,3,Increase,0.5125,0.625,0.0,0.37916666666666665
EMP0996,Medium,28,Poor,2,1,Decrease,0.6000000000000001,0.625,1.0,0.7416666666666667
EMP0997,Low,21,Good,4,3,No Change,0.012500000000000011,0.625,0.5,0.37916666666666665
EMP0998,Low,58,Poor,2,4,Decrease,0.9750000000000001,0.25,1.0,0.7416666666666667
EMP0999,Low,28,Average,5,4,No Change,0.35000000000000003,0.625,0.5,0.4916666666666667
EMP1000,High,41,Poor,5,1,Increase,0.7625000000000001,1.0,0.0,0.5875
EMP1001,Medium,25,Good,5,4,No Change,0.0625,0.625,0.5,0.3958333333333333
EMP1002,High,35,Poor,4,1,Increase,0.6875,0.875,0.0,0.5208333333333334
EMP1003,High,49,Average,3,4,Decrease,0.6125,0.375,1.0,0.6625
EMP1004,Medium,37,Average,4,5,Decrease,0.4625,0.375,1.0,0.6124999999999999
EMP1005,Medium,43,Good,5,2,Increase,0.2875,0.875,0.0,0.3875
EMP1006,High,35,Poor,1,4,Decrease,0.6875,0.125,1.0,0.6041666666666666
EMP1007,Medium,44,Average,1,5,Decrease,0.55,0.0,1.0,0.5166666666666667
EMP1008,Medium,35,Average,5,1,Increase,0.4375,1.0,0.0,0.4791666666666667
EMP1009,Low,35,Average,3,2,Decrease,0.4375,0.625,1.0,0.6875
EMP1010,High,60,Good,5,4,Decrease,0.5,0.625,1.0,0.7083333333333334
EMP1011,Medium,54,Good,4,5,Decrease,0.42500000000000004,0.375,1.0,0.6
EMP1012,High,41,Good,4,3,No Change,0.26250000000000007,0.625,0.5,0.4625000000000001
EMP1013,High,60,Good,4,3,No Change,0.5,0.625,0.5,0.5416666666666666
EMP1014,High,40,Average,2,1,No Change,0.5,0.625,0.5,0.5416666666666666
EMP1015,Low,47,Average,4,2,No Change,0.5875,0.75,0.5,0.6124999999999999
EMP1016,Low,58,Good,4,3,Decrease,0.4750000000000001,0.625,1.0,0.7000000000000001
EMP1017,Low,23,Good,5,5,Increase,0.03750000000000003,0.5,0.0,0.1791666666666667
EMP1018,Medium,55,Poor,5,5,Decrease,0.9375,0.5,1.0,0.8125
EMP1019,Low,25,Good,5,2,No Change,0.0625,0.875,0.5,0.4791666666666667
EMP1020,High,40,Good,3,4,Increase,0.25,0.375,0.0,0.20833333333333334
EMP1021,Low,26,Average,4,2,No Change,0.325,0.75,0.5,0.525
EMP1022,High,48,Poor,5,3,No Change,0.8500000000000001,0.75,0.5,0.7000000000000001
EMP1023,Medium,50,Good,1,4,Increase,0.375,0.125,0.0,0.16666666666666666
EMP1024,Medium,48,Average,1,3,No Change,0.6000000000000001,0.25,0.5,0.45
EMP1025,Medium,34,Good,5,4,Increase,0.17500000000000004,0.625,0.0,0.26666666666666666
EMP1026,Medium,57,Average,4,4,No Change,0.7125,0.5,0.5,0.5708333333333333
EMP1027,High,52,Good,4,3,No Change,0.4,0.625,0.5,0.5083333333333333
EMP1028,High,22,Poor,3,3,Decrease,0.525,0.5,1.0,0.6749999999999999
EMP1029,Low,20,Good,4,4,Increase,0.0,0.5,0.0,0.16666666666666666
EMP1030,High,44,Good,3,3,Increase,0.30000000000000004,0.5,0.0,0.26666666666666666
EMP1031,Medium,25,Poor,3,4,Decrease,0.5625,0.375,1.0,0.6458333333333334
EMP1032,Medium,46,Good,2,4,Increase,0.32500000000000007,0.25,0.0,0.19166666666666668
EMP1033,Medium,32,Average,4,2,Decrease,0.4,0.75,1.0,0.7166666666666667
EMP1034,High,45,Good,5,2,Decrease,0.3125,0.875,1.0,0.7291666666666666
EMP1035,High,30,Average,2,4,No Change,0.375,0.25,0.5,0.375
EMP1036,Low,32,Average,1,4,No Change,0.4,0.125,0.5,0.3416666666666666
EMP1037,Low,30,Poor,5,5,Increase,0.625,0.5,0.0,0.375
EMP1038,High,59,Average,2,4,Increase,0.7375,0.25,0.0,0.32916666666666666
EMP1039,Medium,23,Average,2,4,Decrease,0.28750000000000003,0.25,1.0,0.5125000000000001
EMP1040,Medium,48,Average,3,3,No Change,0.6000000000000001,0.5,0.5,0.5333333333333333
EMP1041,Medium,37,Poor,5,1,No Change,0.7125,1.0,0.5,0.7374999999999999
EMP1042,Medium,27,Good,4,3,Increase,0.08750000000000002,0.625,0.0,0.23750000000000002
EMP1043,Low,39,Average,3,4,Increase,0.48750000000000004,0.375,0.0,0.28750000000000003
EMP1044,Medium,31,Poor,3,5,No Change,0.6375,0.25,0.5,0.46249999999999997
EMP1045,High,52,Good,5,2,Increase,0.4,0.875,0.0,0.425
EMP1046,Low,55,Poor,2,1,Decrease,0.9375,0.625,1.0,0.8541666666666666
EMP1047,High,29,Good,3,2,Increase,0.11250000000000004,0.625,0.0,0.24583333333333335
EMP1048,Medium,23,Average,3,2,No Change,0.28750000000000003,0.625,0.5,0.4708333333333334
EMP1049,High,46,Good,3,4,No Change,0.32500000000000007,0.375,0.5,0.4000000000000001
EMP1050,Low,47,Good,5,1,No Change,0.3375,1.0,0.5,0.6124999999999999
EMP1051,High,51,Average,2,2,Decrease,0.6375000000000001,0.5,1.0,0.7125
EMP1052,High,46,Poor,3,2,Increase,0.8250000000000001,0.625,0.0,0.4833333333333334
EMP1053,Medium,41,Good,4,3,No Change,0.26250000000000007,0.625,0.5,0.4625000000000001
EMP1054,High,29,Average,1,2,No Change,0.36250000000000004,0.375,0.5,0.41250000000000003
EMP1055,Low,31,Average,5,4,No Change,0.3875,0.625,0.5,0.5041666666666667
EMP1056,High,25,Good,3,1,Decrease,0.0625,0.75,1.0,0.6041666666666666
EMP1057,High,60,Average,4,1,No Change,0.75,0.875,0.5,0.7083333333333334
EMP1058,Medium,28,Good,2,4,Decrease,0.10000000000000003,0.25,1.0,0.45
EMP1059,High,34,Good,4,4,No Change,0.17500000000000004,0.5,0.5,0.39166666666666666
EMP1060,High,35,Good,2,5,No Change,0.1875,0.125,0.5,0.2708333333333333
EMP1061,Medium,20,Good,1,2,Decrease,0.0,0.375,1.0,0.4583333333333333
EMP1062,High,26,Poor,5,3,No Change,0.575,0.75,0.5,0.6083333333333333
EMP1063,Low,45,Poor,1,1,Decrease,0.8125,0.5,1.0,0.7708333333333334
EMP1064,Low,60,Poor,1,3,Decrease,1.0,0.25,1.0,0.75
EMP1065,Low,41,Poor,3,5,No Change,0.7625000000000001,0.25,0.5,0.5041666666666668
EMP1066,Low,42,Good,2,5,No Change,0.275,0.125,0.5,0.3
EMP1067,Medium,41,Good,5,1,Decrease,0.26250000000000007,1.0,1.0,0.7541666666666668
EMP1068,Low,23,Good,1,1,No Change,0.03750000000000003,0.5,0.5,0.3458333333333334
EMP1069,Low,34,Average,4,5,Increase,0.42500000000000004,0.375,0.0,0.26666666666666666
EMP1070,Medium,53,Good,4,4,No Change,0.4125000000000001,0.5,0.5,0.4708333333333334
EMP1071,High,33,Average,3,5,No Change,0.41250000000000003,0.25,0.5,0.3875
EMP1072,High,50,Poor,1,1,No Change,0.875,0.5,0.5,0.625
EMP1073,Low,41,Poor,2,2,Decrease,0.7625000000000001,0.5,1.0,0.7541666666666668
EMP1074,Medium,48,Good,2,3,No Change,0.3500000000000001,0.375,0.5,0.4083333333333334
EMP1075,Low,58,Good,2,1,No Change,0.4750000000000001,0.625,0.5,0.5333333333333333
EMP1076,Low,33,Average,4,3,Decrease,0.41250000000000003,0.625,1.0,0.6791666666666667
EMP1077,High,49,Poor,4,3,Decrease,0.8625,0.625,1.0,0.8291666666666666
EMP1078,Medium,60,Good,3,2,Increase,0.5,0.625,0.0,0.375
EMP1079,High,40,Average,2,4,No Change,0.5,0.25,0.5,0.4166666666666667
EMP1080,Low,60,Good,1,1,Increase,0.5,0.5,0.0,0.3333333333333333
EMP1081,Medium,48,Average,2,2,Increase,0.6000000000000001,0.5,0.0,0.3666666666666667
EMP1082,Low,50,Good,2,1,Increase,0.375,0.625,0.0,0.3333333333333333
EMP1083,Medium,33,Good,1,2,No Change,0.16250000000000003,0.375,0.5,0.3458333333333334
EMP1084,Low,45,Average,3,3,No Change,0.5625,0.5,0.5,0.5208333333333334
EMP1085,High,56,Poor,4,4,Decrease,0.9500000000000001,0.5,1.0,0.8166666666666668
EMP1086,Medium,31,Average,2,2,No Change,0.3875,0.5,0.5,0.46249999999999997
EMP1087,Low,43,Average,3,4,Decrease,0.5375,0.375,1.0,0.6375000000000001
EMP1088,Low,40,Average,3,1,Increase,0.5,0.75,0.0,0.4166666666666667
EMP1089,High,34,Poor,3,4,Decrease,0.675,0.375,1.0,0.6833333333333332
EMP1090,High,40,Average,2,1,Decrease,0.5,0.625,1.0,0.7083333333333334
EMP1091,High,33,Poor,3,4,Increase,0.6625000000000001,0.375,0.0,0.3458333333333334
EMP1092,Medium,20,Poor,1,4,Decrease,0.5,0.125,1.0,0.5416666666666666
EMP1093,Low,34,Average,5,3,Increase,0.42500000000000004,0.75,0.0,0.39166666666666666
EMP1094,Low,25,Poor,5,4,Decrease,0.5625,0.625,1.0,0.7291666666666666
EMP1095,Low,35,Good,5,1,No Change,0.1875,1.0,0.5,0.5625
EMP1096,Medium,45,Poor,4,3,Decrease,0.8125,0.625,1.0,0.8125
EMP1097,Low,28,Good,2,1,Decrease,0.10000000000000003,0.625,1.0,0.5750000000000001
EMP1098,High,58,Poor,1,3,Increase,0.9750000000000001,0.25,0.0,0.4083333333333334
EMP1099,Low,23,Average,2,2,No Change,0.28750000000000003,0.5,0.5,0.4291666666666667
EMP1100,High,57,Average,1,3,Decrease,0.7125,0.25,1.0,0.6541666666666667
EMP1101,High,28,Poor,2,5,Decrease,0.6000000000000001,0.125,1.0,0.5750000000000001
EMP1102,Low,50,Average,2,2,Decrease,0.625,0.5,1.0,0.7083333333333334
EMP1103,Medium,46,Good,1,4,Increase,0.32500000000000007,0.125,0.0,0.15000000000000002
EMP1104,High,60,Average,4,3,No Change,0.75,0.625,0.5,0.625
EMP1105,High,25,Poor,5,5,No Change,0.5625,0.5,0.5,0.5208333333333334
EMP1106,High,45,Good,1,3,Decrease,0.3125,0.25,1.0,0.5208333333333334
EMP1107,Medium,50,Poor,2,4,Decrease,0.875,0.25,1.0,0.7083333333333334
EMP1108,Low,25,Good,4,3,Increase,0.0625,0.625,0.0,0.22916666666666666
EMP1109,Low,49,Average,4,4,Decrease,0.6125,0.5,1.0,0.7041666666666666
EMP1110,High,23,Average,5,3,Decrease,0.28750000000000003,0.75,1.0,0.6791666666666667
EMP1111,Medium,26,Average,5,1,No Change,0.325,1.0,0.5,0.6083333333333333
EMP1112,Medium,46,Average,4,4,No Change,0.5750000000000001,0.5,0.5,0.525
EMP1113,Medium,42,Poor,4,1,Decrease,0.775,0.875,1.0,0.8833333333333333
EMP1114,Medium,46,Average,3,3,No Change,0.5750000000000001,0.5,0.5,0.525
EMP1115,Low,29,Good,3,5,No Change,0.11250000000000004,0.25,0.5,0.28750000000000003
EMP1116,Medium,43,Average,4,2,Increase,0.5375,0.75,0.0,0.4291666666666667
EMP1117,Low,33,Average,4,4,Increase,0.41250000000000003,0.5,0.0,0.3041666666666667
EMP1118,High,24,Average,2,1,Decrease,0.30000000000000004,0.625,1.0,0.6416666666666667
EMP1119,Medium,30,Good,3,2,Increase,0.125,0.625,0.0,0.25
EMP1120,Medium,29,Average,5,5,Decrease,0.36250000000000004,0.5,1.0,0.6208333333333333
EMP1121,Low,23,Poor,2,5,Increase,0.5375000000000001,0.125,0.0,0.22083333333333335
EMP1122,High,43,Poor,4,5,No Change,0.7875,0.375,0.5,0.5541666666666667
EMP1123,Medium,28,Poor,3,5,Decrease,0.6000000000000001,0.25,1.0,0.6166666666666667
EMP1124,Low,22,Good,2,3,Increase,0.025000000000000022,0.375,0.0,0.13333333333333333
EMP1125,Medium,58,Average,4,4,Decrease,0.7250000000000001,0.5,1.0,0.7416666666666667
EMP1126,Low,39,Average,2,1,Decrease,0.48750000000000004,0.625,1.0,0.7041666666666666
EMP1127,Medium,49,Good,2,5,No Change,0.36250000000000004,0.125,0.5,0.32916666666666666
EMP1128,Medium,39,Poor,4,1,Decrease,0.7375,0.875,1.0,0.8708333333333332
EMP1129,Medium,39,Poor,3,3,Increase,0.7375,0.5,0.0,0.41250000000000003
EMP1130,High,36,Average,2,5,Increase,0.45,0.125,0.0,0.19166666666666665
EMP1131,Low,22,Average,2,4,No Change,0.275,0.25,0.5,0.3416666666666666
EMP1132,High,53,Good,3,3,Increase,0.4125000000000001,0.5,0.0,0.3041666666666667
EMP1133,High,26,Average,4,2,Increase,0.325,0.75,0.0,0.35833333333333334
EMP1134,High,24,Average,4,5,No Change,0.30000000000000004,0.375,0.5,0.39166666666666666
EMP1135,High,47,Good,4,4,No Change,0.3375,0.5,0.5,0.4458333333333333
EMP1136,Medium,43,Poor,2,5,Decrease,0.7875,0.125,1.0,0.6375000000000001
EMP1137,Low,56,Average,1,5,Decrease,0.7000000000000001,0.0,1.0,0.5666666666666668
EMP1138,Low,52,Poor,1,4,Increase,0.9,0.125,0.0,0.3416666666666666
EMP1139,Low,35,Average,1,5,No Change,0.4375,0.0,0.5,0.3125
EMP1140,Low,36,Good,1,5,Decrease,0.2,0.0,1.0,0.39999999999999997
EMP1141,High,25,Good,2,2,Increase,0.0625,0.5,0.0,0.1875
EMP1142,High,54,Average,1,1,Decrease,0.675,0.5,1.0,0.725
EMP1143,Medium,52,Good,1,3,No Change,0.4,0.25,0.5,0.3833333333333333
EMP1144,High,23,Poor,1,5,No Change,0.5375000000000001,0.0,0.5,0.3458333333333334
EMP1145,Low,57,Average,4,4,Decrease,0.7125,0.5,1.0,0.7374999999999999
EMP1146,Medium,50,Good,5,3,No Change,0.375,0.75,0.5,0.5416666666666666
EMP1147,High,59,Poor,4,1,No Change,0.9875,0.875,0.5,0.7875
EMP1148,Medium,30,Average,4,3,Decrease,0.375,0.625,1.0,0.6666666666666666
EMP1149,Low,20,Good,1,3,Increase,0.0,0.25,0.0,0.08333333333333333
EMP1150,Low,51,Average,5,5,No Change,0.6375000000000001,0.5,0.5,0.5458333333333334
EMP1151,High,58,Good,1,3,Increase,0.4750000000000001,0.25,0.0,0.2416666666666667
EMP1152,High,36,Average,4,1,No Change,0.45,0.875,0.5,0.6083333333333333
EMP1153,High,33,Poor,1,5,Increase,0.6625000000000001,0.0,0.0,0.22083333333333335
EMP1154,Low,58,Average,4,3,No Change,0.7250000000000001,0.625,0.5,0.6166666666666667
EMP1155,High,27,Average,4,2,Increase,0.3375,0.75,0.0,0.3625
EMP1156,Low,45,Poor,3,2,Increase,0.8125,0.625,0.0,0.4791666666666667
EMP1157,Low,58,Good,2,1,Decrease,0.4750000000000001,0.625,1.0,0.7000000000000001
EMP1158,Low,37,Good,1,1,Increase,0.21250000000000002,0.5,0.0,0.23750000000000002
EMP1159,Medium,59,Poor,4,2,No Change,0.9875,0.75,0.5,0.7458333333333332
EMP1160,Low,35,Average,2,3,Increase,0.4375,0.375,0.0,0.2708333333333333
EMP1161,High,31,Average,1,1,Increase,0.3875,0.5,0.0,0.29583333333333334
EMP1162,High,44,Good,3,3,Decrease,0.30000000000000004,0.5,1.0,0.6
EMP1163,Medium,42,Average,3,2,No Change,0.525,0.625,0.5,0.5499999999999999
EMP1164,Medium,27,Poor,2,1,Decrease,0.5875,0.625,1.0,0.7374999999999999
EMP1165,High,39,Poor,5,1,No Change,0.7375,1.0,0.5,0.7458333333333332
EMP1166,Medium,45,Good,3,1,Increase,0.3125,0.75,0.0,0.3541666666666667
EMP1167,Medium,59,Good,4,3,Decrease,0.48750000000000004,0.625,1.0,0.7041666666666666
EMP1168,Low,42,Poor,3,2,No Change,0.775,0.625,0.5,0.6333333333333333
EMP1169,High,55,Average,4,2,No Change,0.6875,0.75,0.5,0.6458333333333334
EMP1170,Low,41,Poor,2,5,Decrease,0.7625000000000001,0.125,1.0,0.6291666666666668
EMP1171,Medium,37,Average,4,3,No Change,0.4625,0.625,0.5,0.5291666666666667
EMP1172,Low,30,Poor,5,3,No Change,0.625,0.75,0.5,0.625
EMP1173,Medium,58,Poor,5,3,Decrease,0.9750000000000001,0.75,1.0,0.9083333333333333
EMP1174,Medium,36,Good,4,2,Decrease,0.2,0.75,1.0,0.65
EMP1175,Medium,41,Poor,4,2,No Change,0.7625000000000001,0.75,0.5,0.6708333333333334
EMP1176,Medium,29,Good,4,1,Increase,0.11250000000000004,0.875,0.0,0.32916666666666666
EMP1177,High,31,Good,5,4,No Change,0.1375,0.625,0.5,0.42083333333333334
EMP1178,High,39,Good,2,5,Increase,0.23750000000000004,0.125,0.0,0.12083333333333335
EMP1179,High,33,Good,4,4,Increase,0.16250000000000003,0.5,0.0,0.22083333333333335
EMP1180,Low,45,Average,2,5,No Change,0.5625,0.125,0.5,0.3958333333333333
EMP1181,Medium,39,Average,2,3,Increase,0.48750000000000004,0.375,0.0,0.28750000000000003
EMP1182,High,40,Good,4,1,Decrease,0.25,0.875,1.0,0.7083333333333334
EMP1183,Low,49,Poor,2,5,Increase,0.8625,0.125,0.0,0.32916666666666666
EMP1184,Medium,49,Good,2,3,Decrease,0.36250000000000004,0.375,1.0,0.5791666666666667
EMP1185,Medium,53,Good,1,1,Decrease,0.4125000000000001,0.5,1.0,0.6375000000000001
EMP1186,High,23,Good,4,5,Decrease,0.03750000000000003,0.375,1.0,0.4708333333333334
EMP1187,High,34,Good,1,5,No Change,0.17500000000000004,0.0,0.5,0.225
EMP1188,Low,55,Poor,3,3,Decrease,0.9375,0.5,1.0,0.8125
EMP1189,Medium,44,Good,4,4,Increase,0.30000000000000004,0.5,0.0,0.26666666666666666
EMP1190,Low,54,Poor,2,1,No Change,0.925,0.625,0.5,0.6833333333333332
EMP1191,Medium,29,Poor,5,5,No Change,0.6125,0.5,0.5,0.5375
EMP1192,Medium,32,Good,4,1,Decrease,0.15000000000000002,0.875,1.0,0.6749999999999999
EMP1193,Low,45,Good,4,5,Decrease,0.3125,0.375,1.0,0.5625
EMP1194,High,59,Poor,3,5,Decrease,0.9875,0.25,1.0,0.7458333333333332
EMP1195,High,35,Poor,4,3,Decrease,0.6875,0.625,1.0,0.7708333333333334
EMP1196,High,36,Good,3,5,Decrease,0.2,0.25,1.0,0.48333333333333334
EMP1197,High,29,Poor,5,2,Increase,0.6125,0.875,0.0,0.49583333333333335
EMP1198,Medium,43,Good,2,2,No Change,0.2875,0.5,0.5,0.4291666666666667
EMP1199,High,49,Poor,2,2,Increase,0.8625,0.5,0.0,0.45416666666666666
EMP1200,Medium,52,Average,2,4,Increase,0.65,0.25,0.0,0.3
EMP1201,Low,54,Good,2,1,No Change,0.42500000000000004,0.625,0.5,0.5166666666666667
EMP1202,Medium,33,Poor,3,5,No Change,0.6625000000000001,0.25,0.5,0.4708333333333334
EMP1203,Medium,31,Average,3,1,Decrease,0.3875,0.75,1.0,0.7125
EMP1204,Medium,45,Average,1,2,No Change,0.5625,0.375,0.5,0.4791666666666667
EMP1205,Low,52,Good,4,4,Increase,0.4,0.5,0.0,0.3
EMP1206,High,41,Good,4,3,No Change,0.26250000000000007,0.625,0.5,0.4625000000000001
EMP1207,Low,54,Poor,3,2,Decrease,0.925,0.625,1.0,0.85
EMP1208,Medium,38,Average,4,5,Decrease,0.47500000000000003,0.375,1.0,0.6166666666666667
EMP1209,High,23,Average,1,2,No Change,0.28750000000000003,0.375,0.5,0.3875
EMP1210,High,27,Poor,5,4,Decrease,0.5875,0.625,1.0,0.7374999999999999
EMP1211,Medium,45,Poor,5,5,Decrease,0.8125,0.5,1.0,0.7708333333333334
EMP1212,Medium,29,Poor,5,1,Increase,0.6125,1.0,0.0,0.5375
EMP1213,Medium,31,Poor,5,4,No Change,0.6375,0.625,0.5,0.5875
EMP1214,High,45,Average,3,5,Decrease,0.5625,0.25,1.0,0.6041666666666666
EMP1215,Low,28,Poor,2,2,Increase,0.6000000000000001,0.5,0.0,0.3666666666666667
EMP1216,Medium,32,Average,4,1,No Change,0.4,0.875,0.5,0.5916666666666667
EMP1217,High,56,Average,4,3,No Change,0.7000000000000001,0.625,0.5,0.6083333333333334
EMP1218,Low,46,Good,2,2,No Change,0.32500000000000007,0.5,0.5,0.4416666666666667
EMP1219,Medium,29,Average,5,2,Increase,0.36250000000000004,0.875,0.0,0.41250000000000003
EMP1220,Medium,51,Good,2,1,Increase,0.38750000000000007,0.625,0.0,0.3375000000000001
EMP1221,Low,35,Good,4,5,Increase,0.1875,0.375,0.0,0.1875
EMP1222,Low,23,Average,2,5,No Change,0.28750000000000003,0.125,0.5,0.3041666666666667
EMP1223,Medium,50,Poor,2,2,Increase,0.875,0.5,0.0,0.4583333333333333
EMP1224,Low,58,Average,2,1,Increase,0.7250000000000001,0.625,0.0,0.45
EMP1225,Low,45,Poor,1,3,Decrease,0.8125,0.25,1.0,0.6875
EMP1226,High,54,Good,4,4,Increase,0.42500000000000004,0.5,0.0,0.30833333333333335
EMP1227,High,54,Average,4,3,Decrease,0.675,0.625,1.0,0.7666666666666666
EMP1228,Medium,27,Poor,3,1,Decrease,0.5875,0.75,1.0,0.7791666666666667
EMP1229,High,60,Good,4,5,Increase,0.5,0.375,0.0,0.2916666666666667
EMP1230,Medium,21,Poor,2,3,No Change,0.5125,0.375,0.5,0.46249999999999997
EMP1231,Low,60,Good,1,3,No Change,0.5,0.25,0.5,0.4166666666666667
EMP1232,Medium,50,Average,2,1,Decrease,0.625,0.625,1.0,0.75
EMP1233,Low,41,Average,2,1,Increase,0.5125000000000001,0.625,0.0,0.3791666666666667
EMP1234,Low,41,Poor,3,1,Increase,0.7625000000000001,0.75,0.0,0.5041666666666668
EMP1235,Low,56,Good,4,2,Increase,0.45000000000000007,0.75,0.0,0.4000000000000001
EMP1236,Medium,23,Poor,5,2,Increase,0.5375000000000001,0.875,0.0,0.4708333333333334
EMP1237,High,32,Average,5,4,Decrease,0.4,0.625,1.0,0.6749999999999999
EMP1238,High,22,Poor,5,3,Increase,0.525,0.75,0.0,0.425
EMP1239,High,48,Poor,1,5,No Change,0.8500000000000001,0.0,0.5,0.45
EMP1240,High,22,Poor,1,5,Increase,0.525,0.0,0.0,0.17500000000000002
EMP1241,Low,22,Average,2,1,Increase,0.275,0.625,0.0,0.3
EMP1242,High,60,Average,3,5,Increase,0.75,0.25,0.0,0.3333333333333333
EMP1243,Medium,38,Good,5,2,Decrease,0.22500000000000003,0.875,1.0,0.7000000000000001
EMP1244,High,34,Average,5,1,No Change,0.42500000000000004,1.0,0.5,0.6416666666666667
EMP1245,High,23,Poor,1,4,Decrease,0.5375000000000001,0.125,1.0,0.5541666666666667
EMP1246,High,52,Average,4,5,No Change,0.65,0.375,0.5,0.5083333333333333
EMP1247,Medium,24,Good,4,2,No Change,0.050000000000000044,0.75,0.5,0.43333333333333335
EMP1248,Medium,38,Poor,4,4,Increase,0.7250000000000001,0.5,0.0,0.4083333333333334
EMP1249,High,46,Good,5,5,No Change,0.32500000000000007,0.5,0.5,0.4416666666666667
EMP1250,Low,44,Good,5,3,Decrease,0.30000000000000004,0.75,1.0,0.6833333333333332
EMP1251,Low,31,Average,3,2,Increase,0.3875,0.625,0.0,0.33749999999999997
EMP1252,High,32,Poor,3,1,Decrease,0.65,0.75,1.0,0.7999999999999999
EMP1253,High,31,Average,5,4,Increase,0.3875,0.625,0.0,0.33749999999999997
EMP1254,High,20,Good,1,3,Increase,0.0,0.25,0.0,0.08333333333333333
EMP1255,Low,42,Average,3,2,No Change,0.525,0.625,0.5,0.5499999999999999
EMP1256,High,36,Good,1,3,Decrease,0.2,0.25,1.0,0.48333333333333334
EMP1257,High,44,Good,2,3,No Change,0.30000000000000004,0.375,0.5,0.39166666666666666
EMP1258,High,46,Average,1,5,Decrease,0.5750000000000001,0.0,1.0,0.525
EMP1259,Low,55,Good,5,3,No Change,0.4375,0.75,0.5,0.5625
EMP1260,Low,40,Good,3,1,No Change,0.25,0.75,0.5,0.5
EMP1261,High,40,Average,5,5,Increase,0.5,0.5,0.0,0.3333333333333333
EMP1262,Medium,38,Good,4,1,No Change,0.22500000000000003,0.875,0.5,0.5333333333333333
EMP1263,High,57,Average,3,2,Increase,0.7125,0.625,0.0,0.4458333333333333
EMP1264,Low,22,Good,1,4,Decrease,0.025000000000000022,0.125,1.0,0.3833333333333333
EMP1265,High,45,Poor,4,4,Increase,0.8125,0.5,0.0,0.4375
